#frame;root_tx;root_ty;root_tz;root_rx;root_ry;root_rz;lowerback_rx;lowerback_ry;lowerback_rz;upperback_rx;upperback_ry;upperback_rz;thorax_rx;thorax_ry;thorax_rz;lowerneck_rx;lowerneck_ry;lowerneck_rz;upperneck_rx;upperneck_ry;upperneck_rz;head_rx;head_ry;head_rz;rshoulderjoint_rx;rshoulderjoint_ry;rshoulderjoint_rz;rhumerus_rx;rhumerus_ry;rhumerus_rz;rradius_rx;rradius_ry;rradius_rz;rwrist_rx;rwrist_ry;rwrist_rz;rhand_rx;rhand_ry;rhand_rz;lshoulderjoint_rx;lshoulderjoint_ry;lshoulderjoint_rz;lhumerus_rx;lhumerus_ry;lhumerus_rz;lradius_rx;lradius_ry;lradius_rz;lwrist_rx;lwrist_ry;lwrist_rz;lhand_rx;lhand_ry;lhand_rz;rfemur_rx;rfemur_ry;rfemur_rz;rtibia_rx;rtibia_ry;rtibia_rz;rfoot_rx;rfoot_ry;rfoot_rz;rtoes_rx;rtoes_ry;rtoes_rz;lfemur_rx;lfemur_ry;lfemur_rz;ltibia_rx;ltibia_ry;ltibia_rz;lfoot_rx;lfoot_ry;lfoot_rz;ltoes_rx;ltoes_ry;ltoes_rz;RANK_to_LANK_distance;height;alignment;v_lfemur_rx;v_ltibia_rx;v_lhumerus_rx;v_rfemur_rx;v_rtibia_rx;v_rhumerus_rx
1476;-2695.68;972.602;-74.439;183.865;1.32468;159.591;-18.3354;-2.0277;-12.3072;-5.50436;0.577211;-0.356706;4.21394;0.705004;6.75861;13.3287;-6.42479;1.04889;2.46813;-8.91521;2.76944;-1.36842;-4.74641;1.15699;-2.43626;7.07099;-30.0665;348.783;-11.3507;-411.426;26.8267;9.54166e-015;1.21954e-013;-8.32596e-013;7.49079;3.1137e-013;7.70169;-6.43621;32.4956;-2.2534;-6.22801;30.9366;354.511;21.1497;414.744;15.0624;1.87653e-013;-1.23246e-013;-7.91458e-013;-14.2487;-5.27656e-013;10.1553;11.4072;-38.7757;-41.1445;36.3759;-15.5953;17.9847;-1.59028e-014;-6.36111e-015;-179.806;-39.9615;173.939;1.20861e-013;-1.01778e-013;3.18055e-015;-13.6607;-18.1227;-10.7153;3.32964e-014;1.59028e-014;7.95139e-015;-4.82312;4.82268;13.6996;-6.29153e-014;-4.69132e-014;6.04305e-014;390.612;1598.73;0;0.8892;-2.05857;0.292999;0.760498;1.847;-0.00601196
1477;-2697.56;972.937;-72.1881;184.387;2.67745;159.458;-18.4115;-1.99857;-12.2713;-5.48747;0.609845;-0.39818;4.2664;0.710955;6.70119;13.1785;-6.41721;1.18162;2.67721;-8.91674;2.59682;-1.2866;-4.74668;1.06793;-2.4042;6.96896;-30.0878;348.826;-11.3476;-411.547;26.6633;-1.145e-013;5.14554e-013;-1.00557e-012;7.50617;1.14988e-012;7.62182;-6.3457;32.601;-2.28053;-6.29849;30.9508;354.668;21.4995;414.718;15.1338;4.89805e-013;-1.82882e-013;-8.50537e-013;-14.1425;-8.1807e-013;10.1482;11.1797;-38.6852;-40.9566;35.2443;-13.9927;19.7121;6.99722e-014;1.27222e-014;-179.153;-40.9076;170.557;-2.00375e-013;2.00375e-013;-1.62208e-013;-13.7015;-17.4621;-11.1677;3.16068e-014;-5.40694e-014;-5.1684e-015;-4.91678;4.80859;14.3497;-5.75482e-014;8.5875e-014;-1.35174e-014;380.893;1598.96;0;-0.0408001;-1.6896e-015;0.157013;0.187901;1.7274;0.0429993
1478;-2699.23;973.211;-70.0682;184.868;4.02851;159.366;-18.5472;-2.01471;-12.2939;-5.3592;0.585333;-0.364792;4.47986;0.665145;6.74927;13.0094;-7.07854;0.977963;2.82475;-8.72237;2.51633;-1.20825;-4.19805;1.0456;-2.40654;6.93682;-30.1867;349.019;-11.1987;-411.673;26.5051;-1.98785e-014;1.20265e-013;-8.19048e-013;7.52933;3.39971e-013;7.55161;-6.37776;32.6531;-2.22303;-6.14036;30.9464;355.037;21.8169;414.816;15.2123;-6.36111e-014;-5.30755e-014;-6.96005e-013;-14.1547;-2.475e-013;10.1699;10.9928;-38.5413;-40.4115;33.4869;-11.8774;21.3145;-9.54166e-015;-1.19271e-014;-178.571;-41.9788;168.164;-1.90833e-014;1.11319e-013;3.18055e-015;-13.6904;-16.8004;-11.5735;-2.5842e-015;-3.18055e-015;-1.15295e-014;-5.00984;4.75314;15.0024;1.55052e-014;5.64548e-014;-3.18055e-014;370.746;1599.16;0;0.0110998;-3.4191e-014;0.368988;0.545101;1.6024;0.193024
1479;-2700.76;973.463;-67.4317;185.606;5.33313;159.218;-18.4178;-2.0366;-12.5471;-5.44707;0.588348;-0.456685;4.31118;0.682791;6.78839;13.1028;-7.0921;0.96574;2.9654;-8.73297;2.53453;-1.17656;-4.199;1.05353;-2.39744;6.91185;-30.1831;348.875;-11.1744;-411.765;26.4274;7.95139e-014;-3.90214e-013;1.0697e-013;7.51378;-7.77388e-013;7.58705;-6.36165;32.5851;-2.24599;-6.17598;31.0297;355.046;21.7979;414.787;15.3088;-3.435e-013;-8.32908e-014;1.76244e-014;-14.072;2.09546e-014;10.0832;11.015;-38.4622;-39.9458;31.5233;-10.0762;22.7872;-5.40694e-014;2.22639e-014;-178.017;-43.0441;165.975;1.49486e-013;-3.4668e-013;5.725e-014;-13.7708;-16.1748;-12.1866;2.18663e-015;2.8625e-014;2.0276e-014;-5.07776;4.68763;15.6555;4.95968e-014;-1.4074e-013;-8.74653e-015;360.379;1599.37;0;-0.0803995;4.77083e-015;0.00900269;0.465698;1.4727;-0.144012
1480;-2702.38;973.671;-65.7443;186.038;6.61691;159.102;-18.4552;-2.03278;-12.4559;-5.49283;0.572521;-0.451119;4.28516;0.676467;6.7392;13.2444;-7.09189;0.934602;3.03876;-8.72981;2.51662;-1.17619;-4.19498;1.05677;-2.4064;6.91547;-30.2402;348.662;-11.1635;-411.833;26.4229;-5.88403e-014;-6.63941e-014;7.16029e-013;7.52622;-1.54294e-013;7.61369;-6.35968;32.4525;-2.26427;-6.22203;31.0429;355.022;21.6664;414.757;15.4356;1.19271e-013;-4.53229e-014;6.66196e-013;-13.9146;1.33116e-014;9.97765;10.9984;-38.4243;-39.4324;29.8726;-8.18563;24.1304;-1.90833e-014;7.15625e-015;-177.373;-44.0613;163.6;-2.8625e-014;-4.13472e-014;6.83819e-014;-13.7601;-15.576;-12.5221;-9.83984e-015;9.54166e-015;-1.27222e-014;-5.20558;4.7571;16.2793;1.17184e-013;1.98785e-014;3.65764e-014;349.753;1599.55;0;0.0106993;-1.20265e-014;-0.0239868;0.513401;1.3432;-0.213013
1481;-2703.91;973.844;-64.1802;186.503;7.90792;159.005;-18.4827;-2.02364;-12.4075;-5.52556;0.57051;-0.459821;4.26466;0.675222;6.70156;13.3386;-7.0966;0.908227;3.14346;-8.73368;2.51552;-1.15675;-4.19408;1.0618;-2.39898;6.8997;-30.2257;348.453;-11.1556;-411.865;26.4243;-3.18055e-015;-5.22009e-013;1.02776e-012;7.50087;-1.07017e-012;7.69036;-6.30473;32.3292;-2.28704;-6.26916;31.089;354.988;21.6308;414.749;15.5816;-5.43875e-013;-6.06293e-015;1.06901e-012;-13.7996;5.40185e-013;9.90098;10.8788;-38.3471;-38.8926;28.2022;-6.38181;25.3636;-5.08889e-014;8.74653e-015;-176.601;-45.0508;161.341;1.27222e-013;-3.81667e-013;8.5875e-014;-13.7154;-14.9693;-12.8911;-3.01159e-014;-9.54166e-015;1.66979e-014;-5.3256;4.77053;16.9183;5.35725e-014;-1.37559e-013;-9.54166e-014;338.993;1599.68;0;0.0447006;-2.02761e-014;-0.0339966;0.539799;1.2332;-0.208984
1482;-2705.41;973.92;-62.6354;187.008;9.22879;158.873;-18.5205;-1.99891;-12.3953;-5.56206;0.598023;-0.467974;4.23882;0.689408;6.69157;13.3817;-7.07295;0.644975;3.26656;-8.73582;2.67521;-1.10536;-4.19906;1.15253;-2.37936;6.82865;-30.2627;348.255;-10.9876;-411.902;26.4292;-6.83819e-014;-1.92424e-013;1.06441e-012;7.48048;-4.21933e-013;7.70155;-6.36485;32.2395;-2.31042;-6.31194;31.1522;354.969;21.4301;414.801;15.7459;-4.77083e-014;-3.11098e-014;9.81334e-013;-13.5877;1.92443e-013;9.78223;10.7482;-38.2862;-38.4008;26.5487;-4.74442;26.4712;0;3.81667e-014;-175.894;-46.0133;159.261;-1.11618e-013;-2.63986e-013;1.00983e-013;-13.7012;-14.329;-13.2807;-3.45885e-014;-4.45278e-014;-1.59028e-015;-5.43774;4.77071;17.5558;1.96896e-013;-3.89618e-014;-9.06458e-014;328.414;1599.72;0;0.0142002;-4.4726e-015;-0.0190125;0.491802;1.1076;-0.197998
1483;-2706.8;973.955;-61.2483;187.57;10.5422;158.743;-18.5959;-2.00576;-12.4281;-5.56522;0.597278;-0.478679;4.27395;0.68297;6.69936;13.3583;-7.05341;0.61129;3.38191;-8.71788;2.66049;-1.06301;-4.18886;1.14807;-2.38755;6.84368;-30.2851;348.048;-10.8303;-411.908;26.5577;-5.725e-014;2.64781e-013;-1.82027e-013;7.43502;5.50291e-013;7.67455;-6.37089;32.1837;-2.30513;-6.30403;31.1327;355.004;21.3187;414.796;15.8996;1.51871e-013;-4.06515e-014;-9.42593e-014;-13.2788;-1.76468e-013;9.76926;10.4735;-38.1766;-37.8746;24.8924;-3.24875;27.4327;3.02153e-014;5.00937e-014;-175.289;-47.0086;157.591;-1.61016e-013;4.13472e-014;1.44715e-013;-13.6672;-13.6946;-13.7225;-5.94366e-014;-5.08889e-014;-3.97569e-015;-5.49657;4.78172;18.1814;2.3397e-013;-1.51076e-014;1.27222e-014;317.989;1599.77;0;0.0339994;-2.48481e-014;0.0350037;0.526199;0.961498;-0.207001
1484;-2708;973.922;-60.0321;188.081;11.8657;158.607;-18.6957;-1.98449;-12.4165;-5.56391;0.628959;-0.491808;4.32122;0.691275;6.68695;13.3402;-7.05991;0.61568;3.46944;-8.72888;2.65731;-1.03137;-4.19369;1.14346;-2.35956;6.77062;-30.265;347.824;-10.7909;-411.901;26.7457;-1.92424e-013;9.10434e-014;5.97777e-013;7.41659;2.66414e-013;7.69433;-6.27198;32.1293;-2.31722;-6.34142;31.1206;355.016;21.1334;414.764;16.0061;1.69365e-013;1.20513e-013;5.9558e-013;-13.1535;2.64362e-013;9.66691;10.4058;-38.1044;-37.3836;23.3924;-1.84055;28.3367;7.63333e-014;-1.59028e-014;-174.741;-48;156;2.78299e-014;4.64361e-013;-7.4743e-014;-13.6254;-13.0445;-14.0922;4.21423e-014;-5.725e-014;-3.89618e-014;-5.71569;4.92058;18.7942;-8.72665e-014;2.70347e-013;1.145e-013;307.84;1599.83;0;0.0418005;1.01579e-013;0.0119934;0.491001;0.904001;-0.223999
1485;-2709.27;973.91;-58.9531;188.61;13.1306;158.47;-18.797;-1.99704;-12.4001;-5.56254;0.6153;-0.495105;4.37849;0.67695;6.6728;13.2956;-7.05797;0.56535;3.59335;-8.73815;2.63852;-0.981748;-4.19735;1.14052;-2.35149;6.73514;-30.2972;347.621;-10.5732;-411.908;26.8917;7.63333e-014;-3.44295e-013;1.10213e-012;7.41131;-8.41729e-013;7.63187;-6.32505;32.1811;-2.31131;-6.33407;31.0947;355.042;20.9161;414.779;16.0957;-2.05543e-013;-5.2181e-015;1.03333e-012;-13.0318;3.32993e-013;9.56149;10.3472;-38.0595;-36.8599;21.7684;-0.503579;29.1914;-9.54166e-015;1.63003e-014;-174.201;-49.0244;154.707;-7.63333e-014;-2.60805e-013;7.58364e-014;-13.5703;-12.456;-14.4908;-5.01931e-014;6.36111e-015;1.03368e-014;-5.83946;4.92228;19.4125;1.16687e-013;-1.03368e-013;-3.81667e-014;297.982;1599.82;0;0.0550995;-9.23354e-014;0.026001;0.523697;0.8547;-0.203003
1486;-2710.26;973.836;-58.0004;189.053;14.4179;158.316;-18.9185;-2.00143;-12.3198;-5.57147;0.600779;-0.469303;4.43604;0.662889;6.65442;13.3026;-7.03871;0.577473;3.66845;-8.71443;2.57948;-0.961824;-4.18406;1.11718;-2.08228;6.08164;-29.9413;347.647;-9.81036;-411.563;27.0132;1.59028e-013;-5.12864e-013;1.482e-012;7.35309;-1.25692e-012;7.53695;-6.13579;32.2334;-2.30855;-6.33089;31.0819;355.031;20.7957;414.799;16.1836;-1.11717e-013;3.62534e-014;1.26172e-012;-12.9601;4.10001e-013;9.51253;10.254;-37.9892;-36.3945;20.4264;0.729283;29.9743;-3.02153e-014;-1.76918e-014;-173.741;-50.0547;153.709;2.70347e-014;-1.145e-013;-3.01159e-014;-13.5231;-11.838;-14.775;8.74653e-015;9.54166e-015;1.11319e-014;-5.99587;4.89395;20.0364;-1.02473e-013;3.18055e-015;-4.37326e-014;288.643;1599.82;0;0.0472002;5.89396e-014;-0.0109863;0.465401;0.7829;0.026001
1487;-2711.22;973.722;-57.275;189.805;15.7666;158.134;-19.1001;-2.0312;-12.4906;-5.55706;0.619689;-0.5084;4.54024;0.662463;6.71602;13.2528;-6.99333;0.549793;3.75107;-8.66638;2.5121;-0.928884;-4.15991;1.09397;-2.09428;6.15568;-29.8307;347.42;-9.64661;-411.348;27.1396;3.18055e-015;3.26007e-014;9.86109e-014;7.34351;3.12669e-014;7.44781;-6.15312;32.3649;-2.26908;-6.22675;31.0681;355.074;20.5161;414.86;16.2467;-6.94752e-014;1.48183e-013;1.72286e-013;-12.7908;3.68956e-013;9.46906;10.1514;-37.9229;-35.9558;19.0024;1.61797;30.7115;3.29983e-014;3.18055e-015;-173.376;-51.1817;153.225;-3.18055e-015;3.18055e-014;7.95139e-015;-13.4549;-11.1558;-15.3549;-1.95803e-014;-2.54444e-014;-7.15625e-015;-6.176;5.04847;20.6554;1.40143e-014;3.49861e-014;2.78299e-014;279.947;1599.84;0;0.0682001;-2.83268e-014;0.0429993;0.438702;0.7372;-0.22699
1488;-2712.03;973.572;-56.6684;190.461;17.0551;157.928;-19.2752;-2.06956;-12.5688;-5.60917;0.612192;-0.527497;4.57536;0.660628;6.74029;13.3688;-6.95066;0.496456;3.80646;-8.61445;2.47611;-0.930516;-4.13314;1.09243;-2.18673;6.39042;-29.9353;347.059;-9.64379;-411.364;27.216;2.48083e-013;-5.16045e-013;6.14935e-013;7.35774;-1.21824e-012;7.32626;-6.21375;32.5759;-2.28678;-6.2813;31.0514;354.962;20.3981;414.846;16.2859;-2.82075e-013;2.67117e-014;4.69534e-013;-12.6775;3.07665e-013;9.43069;10.0866;-37.8221;-35.5139;17.631;2.50768;31.3611;-4.51241e-014;-1.98536e-014;-173.005;-52.3371;152.894;-9.54166e-015;-2.44903e-013;-1.7334e-013;-13.405;-10.5302;-15.8217;1.05356e-014;4.77083e-014;2.78299e-014;-6.36515;5.12482;21.2677;-1.69861e-013;-8.42847e-014;-7.63333e-014;271.609;1599.85;0;0.0499001;3.01159e-014;-0.112;0.441898;0.649599;-0.361023
1489;-2712.92;973.458;-55.9834;191.08;18.4415;157.655;-19.478;-2.04398;-12.5225;-5.66128;0.665572;-0.536799;4.61488;0.687441;6.71919;13.3871;-6.91755;0.453167;3.9103;-8.57813;2.4264;-0.900584;-4.11332;1.0801;-2.26145;6.51693;-30.1849;346.771;-9.40295;-411.437;27.2924;2.03555e-013;-1.68569e-013;6.25945e-013;7.20415;-5.65033e-013;7.13033;-6.28926;32.7921;-2.29804;-6.32569;31.0127;354.902;20.2653;414.853;16.327;1.05753e-013;-1.28216e-013;4.87664e-013;-12.5886;-2.06125e-013;9.38091;9.99793;-37.7306;-35.1412;16.3247;3.36808;31.9136;-1.11319e-014;4.07509e-015;-172.683;-53.5386;152.891;-3.49861e-014;6.36111e-015;2.14687e-014;-13.4063;-9.80021;-16.2142;-3.3694e-014;2.8625e-014;1.03368e-014;-6.5355;5.3382;21.8827;-1.44119e-014;-3.81667e-014;2.8625e-014;263.929;1599.86;0;-0.00129986;-4.42296e-014;-0.0599976;0.3727;0.552502;-0.287994
1490;-2713.53;973.201;-55.5036;191.676;19.7443;157.369;-19.7395;-2.06924;-12.4822;-5.69037;0.662676;-0.54024;4.72152;0.681118;6.69677;13.3961;-6.87095;0.444368;3.97559;-8.52109;2.39055;-0.882828;-4.08462;1.06634;-2.26873;6.56132;-30.1221;346.626;-9.62634;-411.262;27.1924;1.04958e-013;-1.82882e-013;-7.21331e-014;7.21167;-3.99137e-013;7.21914;-6.12054;32.9299;-2.29209;-6.31556;30.9943;354.887;20.1076;414.846;16.3319;-3.21236e-013;-7.53891e-014;-7.67601e-014;-12.4096;2.15753e-014;9.38405;9.83353;-37.6222;-34.7478;15.0726;4.17897;32.3909;-3.18055e-014;-1.53064e-014;-172.303;-54.7428;152.892;-2.22639e-014;-3.08514e-013;3.49861e-014;-13.4021;-9.14457;-16.55;-2.68359e-015;-1.90833e-014;1.11319e-014;-6.76007;5.69166;22.4844;1.01579e-013;-1.1609e-013;-1.74135e-013;256.807;1599.88;0;0.00419998;3.10104e-014;-0.0150146;0.393402;0.477299;-0.144989
1491;-2713.94;973.064;-55.1833;192.256;21.1403;157.101;-19.998;-2.00357;-12.3822;-5.7564;0.77279;-0.59272;4.76572;0.738175;6.61241;13.4868;-6.88016;0.47936;4.11993;-8.51974;2.38687;-0.852619;-4.07861;1.05909;-2.17767;6.28028;-30.168;346.535;-9.46306;-411.423;26.9809;-6.36111e-014;4.24604e-013;-1.70626e-012;7.39819;1.04476e-012;7.0904;-6.29626;33.2878;-2.41583;-6.586;31.1956;354.69;19.988;414.94;16.3602;-3.33958e-014;2.68359e-014;-1.58328e-012;-12.2863;-2.66105e-013;9.30557;9.77529;-37.5693;-34.3083;14.033;4.90849;32.7304;3.18055e-015;1.31198e-014;-171.845;-55.8812;152.899;9.54166e-015;-7.31528e-014;6.36111e-015;-13.3431;-8.39449;-16.8708;-6.26172e-015;-6.36111e-015;7.95139e-015;-6.93269;5.96201;23.1;1.12612e-013;-8.42847e-014;1.74931e-014;250.273;1599.93;0;0.059;-3.57813e-015;-0.196991;0.439499;0.3395;-0.0910034
1492;-2714.47;972.909;-55.1995;192.883;22.4791;156.83;-20.2873;-2.01245;-12.2468;-5.76245;0.773471;-0.602987;4.91335;0.728443;6.53061;13.489;-6.79843;0.445578;4.16635;-8.42328;2.29303;-0.841863;-4.03089;1.02989;-2.13334;6.1994;-30.032;346.492;-9.63252;-411.386;26.7897;-3.49861e-014;-2.3059e-014;-5.10247e-013;7.64779;6.4182e-014;7.16845;-6.30122;33.5952;-2.38343;-6.52206;31.125;354.635;19.681;414.921;16.3948;-1.7016e-013;-1.23147e-013;-4.42408e-013;-12.0992;-2.35829e-013;9.22394;9.69526;-37.5357;-33.8025;12.9511;5.51764;32.9287;-5.24792e-014;-1.11319e-014;-171.386;-57.0132;153.1;4.77083e-014;-1.68569e-013;-2.34566e-014;-13.2582;-7.70722;-17.2579;-1.23246e-014;-3.18055e-014;2.06736e-014;-7.15085;6.19382;23.6951;-1.87852e-014;-9.22361e-014;-2.23434e-013;244.202;1599.93;0;0.0848999;-6.06288e-015;-0.0549927;0.505798;0.198299;-0.0429993
1493;-2714.75;972.858;-55.3293;193.641;23.8343;156.48;-20.6225;-2.01784;-12.2339;-5.81437;0.818254;-0.6261;5.02322;0.748942;6.51517;13.5411;-6.74968;0.348163;4.22615;-8.3753;2.2296;-0.830513;-4.00756;1.02429;-2.18207;6.23737;-30.3258;346.325;-9.64576;-411.551;26.6239;-3.53042e-013;3.85642e-013;-1.09482e-012;7.53512;1.14374e-012;7.2222;-6.34638;33.7031;-2.37035;-6.50491;31.0716;354.515;19.4125;414.93;16.4137;8.74653e-014;-5.64548e-014;-9.09078e-013;-12.1216;-3.44827e-013;9.06566;9.75594;-37.5221;-33.359;12.0113;5.9462;32.9715;2.06736e-014;7.55382e-015;-170.94;-58.0931;153.226;6.04305e-014;1.20861e-013;5.08889e-014;-13.2234;-6.99239;-17.7227;-4.07509e-015;-9.54166e-015;-1.03368e-014;-7.37589;6.32405;24.3117;1.11319e-013;1.43125e-014;2.24229e-013;238.433;1599.97;0;0.0347996;8.24951e-015;-0.119995;0.443501;0.0428009;-0.166992
1494;-2714.8;972.622;-54.9295;194.418;25.0634;155.958;-21.0077;-2.11248;-12.2386;-5.91597;0.761011;-0.614391;5.1232;0.726821;6.52398;13.4141;-6.63999;0.115309;4.48643;-8.26588;2.30026;-0.714109;-3.9533;1.06684;-2.19916;6.26699;-30.3811;346.136;-9.96172;-411.537;26.4129;1.11319e-013;3.20441e-013;-1.28693e-012;7.93423;6.5671e-013;7.30124;-6.55768;33.656;-2.33402;-6.4258;31.0111;354.441;19.3261;414.921;16.4082;3.97569e-014;2.74323e-014;-1.31574e-012;-11.9468;-2.42197e-013;9.11306;9.57848;-37.4155;-33.0536;11.1686;6.32513;32.8225;1.59028e-014;1.39149e-014;-170.71;-59.2019;153.524;-4.45278e-014;3.11694e-013;6.75868e-014;-13.3749;-6.37292;-18.0677;-1.33186e-014;6.36111e-015;-2.06736e-014;-7.49929;6.70502;24.8217;-5.70512e-014;1.39944e-013;1.22451e-013;233.301;1600.16;0;-0.1515;-9.24351e-015;-0.0740051;0.305401;-0.149002;-0.189026
1495;-2714.75;972.576;-54.9222;195.096;26.3411;155.469;-21.4566;-2.15891;-12.0798;-5.94633;0.733244;-0.592579;5.33144;0.704549;6.46036;13.3419;-6.55332;0.221042;4.5405;-8.14747;2.06953;-0.699828;-3.89096;0.968551;-2.16725;6.1875;-30.3468;346.14;-9.726;-411.437;26.2121;2.22639e-014;2.56035e-013;-1.37717e-012;7.78987;6.26386e-013;7.32092;-6.65697;33.5763;-2.2675;-6.2806;30.8975;354.458;19.2354;414.887;16.3894;1.35174e-013;-9.40251e-014;-1.36389e-012;-11.9484;-5.46166e-013;9.06854;9.52148;-37.2965;-32.6329;10.8241;6.51507;32.4703;9.54166e-015;-7.15625e-015;-170.996;-60.1823;153.909;-6.04305e-014;1.81292e-013;-7.07673e-014;-13.4608;-5.70624;-18.327;5.69518e-014;3.18055e-014;-1.59028e-014;-7.79049;6.84526;25.4845;-1.34577e-013;1.19271e-013;7.71285e-014;230.165;1600.27;0;-0.0859003;7.02704e-014;0.0169983;0.4207;-0.3522;0.00402832
1496;-2714.5;972.523;-55.0045;195.806;27.608;154.985;-21.8719;-2.20573;-11.9336;-5.9739;0.700628;-0.576365;5.52515;0.680335;6.39534;13.2499;-6.46421;0.204013;4.59027;-8.04482;1.90476;-0.675743;-3.84042;0.910941;-2.11467;6.0387;-30.3408;346.209;-9.71556;-411.332;25.972;7.95139e-014;-3.26007e-013;9.80477e-013;7.68983;-7.84702e-013;7.4543;-6.64078;33.3355;-2.19033;-6.10209;30.7888;354.463;19.0256;414.845;16.3525;-6.99722e-014;-1.45113e-014;9.27208e-013;-11.6832;1.92435e-013;9.12899;9.35191;-37.1444;-32.1296;10.2858;6.83743;31.8847;-1.27222e-014;1.03368e-014;-171.341;-61.333;154.638;-2.22639e-014;-1.145e-013;-3.26007e-014;-13.5049;-5.04241;-18.596;-2.23633e-014;-2.22639e-014;2.14687e-014;-7.9981;7.29772;26.0486;4.73108e-014;-1.20861e-013;-2.38542e-015;226.082;1600.37;0;-0.0440998;-7.93151e-014;0.00500488;0.5033;-0.585598;0.0690002
1497;-2713.96;972.53;-55.0667;196.66;28.901;154.427;-22.1383;-2.21057;-11.8502;-6.27428;0.742975;-0.644139;5.32701;0.745858;6.28569;13.6596;-6.42838;0.201865;4.7124;-7.97313;1.80093;-0.709307;-3.7947;0.888568;-2.11721;6.04008;-30.3583;345.732;-10.1834;-411.363;25.8285;-7.63333e-014;1.52667e-013;2.32668e-013;7.66205;3.09689e-013;7.57402;-6.55248;33.1347;-2.26843;-6.28738;30.8853;353.926;18.9731;414.78;16.3709;2.38542e-013;4.49253e-014;1.69875e-013;-11.6375;-2.84139e-014;8.99084;9.36505;-37.042;-31.6275;9.89734;6.99848;31.0322;2.54444e-014;-3.97569e-015;-170.696;-61.9129;154.721;4.13472e-014;3.53042e-013;-4.77083e-015;-13.586;-4.3371;-18.9487;2.46493e-014;0;-3.65764e-014;-8.18524;7.75333;26.6204;7.7526e-015;1.89243e-013;2.53649e-013;222.397;1600.57;0;-0.0811005;4.70126e-014;-0.537018;0.5021;-0.852501;-0.47702
1498;-2713.3;972.563;-55.1117;197.346;30.1434;153.891;-22.5291;-2.26053;-11.6747;-6.38106;0.697418;-0.602771;5.42157;0.729393;6.22673;13.6669;-6.35645;0.192429;4.87756;-7.87877;1.63596;-0.664211;-3.74222;0.830808;-2.11073;6.018;-30.3686;345.479;-10.8691;-411.198;25.7345;-8.90555e-014;-3.02153e-014;8.60703e-013;7.97042;-8.51069e-014;7.60455;-6.52643;32.8892;-2.2341;-6.2015;30.8566;353.788;18.8809;414.768;16.2957;5.08889e-014;-6.36111e-015;8.01304e-013;-11.4349;1.1114e-013;9.03642;9.20895;-36.9998;-31.0394;9.61838;7.27121;29.9246;1.90833e-014;1.11319e-014;-170.259;-62.427;155.042;-3.18055e-015;-3.18055e-015;9.78021e-014;-13.6431;-3.68007;-19.1298;-6.54995e-014;-1.90833e-014;-9.54166e-015;-8.34273;8.07434;27.1767;1.90436e-013;-3.18055e-014;1.64594e-013;219.164;1600.75;0;-0.0570993;-9.01488e-014;-0.138;0.5881;-1.1076;-0.252991
1499;-2712.44;972.64;-55.2005;198.065;31.3746;153.338;-22.9271;-2.30274;-11.5116;-6.48841;0.666584;-0.575543;5.51543;0.720578;6.16286;13.7335;-6.2713;0.180641;4.97114;-7.76664;1.52063;-0.650279;-3.6833;0.792203;-2.1167;6.03915;-30.3567;345.366;-11.1601;-411.187;25.6155;-8.5875e-014;-4.05521e-013;5.24816e-013;7.7516;-7.19015e-013;7.45541;-6.31716;33.0186;-2.20939;-6.13994;30.8348;353.647;18.8193;414.747;16.2112;-5.7568e-013;-4.21423e-014;6.45399e-013;-11.3704;3.58487e-013;9.07232;9.11805;-37.0833;-30.4383;9.61394;7.42397;28.5941;-4.45278e-014;1.03368e-014;-170.117;-62.8383;155.523;7.31528e-014;-1.46306e-013;8.66701e-014;-13.6841;-3.02841;-19.3256;-3.86636e-014;-6.36111e-015;3.18055e-014;-8.47832;8.2448;27.7501;1.39149e-014;-1.52667e-013;-1.1609e-013;216.363;1601.02;0;-0.0410004;2.68359e-014;-0.140991;0.601101;-1.3305;-0.113007
1500;-2711.75;972.708;-55.3075;198.588;32.5574;152.819;-23.246;-2.30629;-11.0924;-6.59793;0.60659;-0.524826;5.57591;0.697999;5.96927;13.7741;-6.17468;0.174573;5.09852;-7.6379;1.40753;-0.621278;-3.61531;0.750855;-2.0965;5.9803;-30.3595;345.329;-10.6803;-411.314;25.4899;-2.22639e-014;5.1366e-013;-1.13642e-012;7.17987;1.08873e-012;7.01785;-6.28243;33.4824;-2.18273;-6.06202;30.8452;353.531;18.8084;414.752;16.1268;1.20861e-013;1.59425e-013;-1.09966e-012;-11.4405;1.21689e-014;9.10361;9.06861;-37.2228;-29.8048;9.681;7.69546;27.0725;1.59028e-014;-1.51076e-014;-170.009;-63.0482;156.014;6.04305e-014;1.30403e-013;-8.66701e-014;-13.6956;-2.42705;-19.3362;1.94064e-014;6.36111e-015;-3.10104e-014;-8.58273;8.57079;28.3104;3.47873e-014;1.24042e-013;1.59028e-013;214.4;1601.31;0;-0.0114994;5.807e-014;-0.115997;0.633499;-1.5216;-0.0369873
